epoch,step,test_acc,test_loss,train_loss,val_acc,val_loss
0,49,,,2.2899169921875,,
0,99,,,1.887173056602478,,
0,107,,,,0.2809999883174896,1.83726167678833
1,149,,,1.5821713209152222,,
1,199,,,1.406453251838684,,
1,215,,,,0.4878000020980835,1.3520162105560303
2,249,,,1.2901411056518555,,
2,299,,,1.3022736310958862,,
2,323,,,,0.5325999855995178,1.266099452972412
3,349,,,1.2362985610961914,,
3,399,,,1.1858174800872803,,
3,431,,,,0.5644000172615051,1.2059739828109741
4,449,,,1.205385446548462,,
4,499,,,1.200401782989502,,
4,539,,,,0.5934000015258789,1.173705816268921
5,549,,,1.1242239475250244,,
5,599,,,1.1729639768600464,,
5,647,,,,0.6033999919891357,1.140154480934143
6,649,,,1.1510002613067627,,
6,699,,,1.1362069845199585,,
6,749,,,1.1355772018432617,,
6,755,,,,0.6137999892234802,1.107825517654419
7,799,,,1.13570237159729,,
7,849,,,1.1475526094436646,,
7,863,,,,0.6110000014305115,1.100998044013977
8,899,,,1.140255093574524,,
8,949,,,1.0918996334075928,,
8,971,,,,0.6082000136375427,1.0969517230987549
9,999,,,1.150430679321289,,
9,1049,,,1.0360373258590698,,
9,1079,,,,0.6209999918937683,1.080052375793457
10,1080,0.6179999709129333,1.0908756256103516,,,
